method,seed,room_count,target_curve_len,generation_time_sec,eval_budget,evaluations_used,fitness,feasible_search,feasible_operational,constraint_violation,overall_completeness,constraint_valid,linearity,leniency,progression_complexity,topology_complexity,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,path_length,num_nodes,num_edges,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_applied,total_repairs,generation_constraint_rejections,candidate_repairs_applied,novelty_vs_reference,graph_edit_distance
MAP_ELITES,62,32,32,23.334276914596558,1024,992,0.39431817797185387,0.0,1.0,0.5319539150843303,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4891019943019943,0.3455416666666667,4.0,1.0,2.0,1.0,0.0,1.0,8.0,27.0,48.0,0.625,11.0,0.4074074074074074,2.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.05230862284368702,0.06666666666666665
MAP_ELITES,63,30,30,22.63312602043152,1024,992,0.3261879907129684,0.0,1.0,0.751015943703448,1.0,1.0,0.22580645161290322,1.0,0.4642511601584607,0.31131182795698925,2.0,1.0,0.0,1.0,0.0,1.0,6.0,31.0,57.0,0.3333333333333333,17.0,0.5483870967741935,2.0,0.5,0.0,1.0,1.0,14.0,0.0,0.0,0.05485424359477405,0.042624775443255485
MAP_ELITES,64,29,29,20.82267689704895,1024,992,0.1773070754113566,0.0,1.0,1.4018119312739792,1.0,1.0,0.23076923076923078,0.25,0.4645758241758242,0.2862930402930403,2.0,1.0,2.0,1.0,0.0,1.0,5.0,26.0,42.0,0.2,10.0,0.38461538461538464,1.0,1.0,0.0,1.0,1.0,42.0,0.0,0.0,0.09147643469139695,0.10535714285714284
MAP_ELITES,65,26,26,21.29077696800232,1024,992,0.35301387584216753,0.0,1.0,0.7636881449919966,1.0,1.0,0.4090909090909091,0.3333333333333333,0.486675712007291,0.2877894736842105,2.0,1.0,0.0,1.0,0.0,1.0,8.0,22.0,38.0,0.5,11.0,0.5,3.0,1.0,1.0,1.0,1.0,27.0,0.0,0.0,0.06516721638228895,0.09272727272727274
MAP_ELITES,66,30,30,21.376807689666748,1024,992,0.36211307830041084,0.0,1.0,0.5699859605758058,1.0,1.0,0.2608695652173913,0.2,0.48850741347729687,0.3150733635399595,2.0,1.0,2.0,1.0,1.0,1.0,5.0,23.0,41.0,0.4,10.0,0.43478260869565216,2.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.07611586660477859,0.09305268000920174
MAP_ELITES,67,23,23,24.13690996170044,1024,992,0.2665963845111038,0.0,1.0,0.8731942935499809,1.0,1.0,0.22580645161290322,0.6666666666666666,0.454952688172043,0.27980286738351257,4.0,1.0,1.0,1.0,0.0,1.0,6.0,31.0,54.0,0.16666666666666666,12.0,0.3870967741935484,1.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.12026033665931163,0.058693275013668667
MAP_ELITES,68,31,31,20.82698941230774,1024,992,0.18388500758444326,0.0,1.0,1.236181871402485,1.0,1.0,0.46875,0.4,0.4992459965437789,0.30467857142857147,4.0,1.0,0.0,1.0,0.0,1.0,14.0,32.0,56.0,0.6428571428571429,9.0,0.28125,3.0,1.0,1.0,1.0,1.0,62.0,0.0,0.0,0.027237363937090173,0.058925642427556046
MAP_ELITES,69,22,22,21.24324917793274,1024,992,0.32653773974673056,0.0,1.0,0.6455187742588782,1.0,1.0,0.2608695652173913,0.3333333333333333,0.4861549407114624,0.41045652173913044,2.0,1.0,0.0,1.0,0.0,1.0,5.0,23.0,44.0,0.4,3.0,0.13043478260869565,1.0,1.0,0.0,1.0,1.0,48.0,0.0,0.0,0.03556629334312887,0.07096273291925465
MAP_ELITES,70,30,30,22.614917755126953,1024,992,0.34775734887954707,0.0,1.0,0.6166310240678932,1.0,1.0,0.2,0.6666666666666666,0.47107189132706373,0.32157575757575757,2.0,1.0,0.0,1.0,0.0,1.0,5.0,30.0,55.0,0.2,12.0,0.4,2.0,1.0,1.0,1.0,1.0,46.0,0.0,0.0,0.11200488963714866,0.04097019286966686
MAP_ELITES,71,30,30,23.170696020126343,1024,992,0.0995039197671369,0.0,1.0,2.0324949149179017,1.0,1.0,0.39285714285714285,0.3333333333333333,0.4844320105820106,0.2579047619047619,4.0,1.0,0.0,1.0,0.0,1.0,10.0,28.0,45.0,0.5,13.0,0.4642857142857143,2.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.07851381117369405,0.1002770935960591
MAP_ELITES,72,30,30,23.17124319076538,1024,992,0.19674383400779824,0.0,1.0,1.0627825113951668,1.0,1.0,0.5,0.14285714285714285,0.5068839748013662,0.2947950310559006,2.0,1.0,0.0,1.0,0.0,1.0,13.0,28.0,46.0,0.46153846153846156,12.0,0.42857142857142855,2.0,0.5,0.0,1.0,1.0,44.0,0.0,0.0,0.07684400599316764,0.09678571428571428
