method,seed,room_count,target_curve_len,generation_time_sec,eval_budget,evaluations_used,fitness,feasible_search,feasible_operational,constraint_violation,overall_completeness,constraint_valid,linearity,leniency,progression_complexity,topology_complexity,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,path_length,num_nodes,num_edges,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_applied,total_repairs,generation_constraint_rejections,candidate_repairs_applied,novelty_vs_reference,graph_edit_distance
MAP_ELITES,87,27,27,11.734711647033691,512,484,0.22041345671023296,0.0,1.0,1.3678025745432691,1.0,1.0,0.2413793103448276,1.0,0.36637248416608015,0.26307670654468684,3.0,1.0,0.0,1.0,0.0,1.0,6.0,29.0,49.0,0.0,16.0,0.5517241379310345,3.0,1.0,1.0,1.0,1.0,35.0,0.0,0.0,0.07717494520007351,0.08696120689655172
MAP_ELITES,88,31,31,21.73740553855896,512,484,0.24543008796006144,0.0,1.0,1.3206430093826622,1.0,1.0,0.3103448275862069,1.0,0.4720769176636172,0.26634201266713586,3.0,1.0,0.0,1.0,0.0,1.0,8.0,29.0,49.0,0.25,13.0,0.4482758620689655,4.0,1.0,0.0,1.0,1.0,22.0,0.0,0.0,0.02210935780950087,0.08857758620689654
MAP_ELITES,89,22,22,23.999812364578247,512,484,0.3241524387707844,0.0,1.0,0.7016727983049741,1.0,1.0,0.46875,0.5,0.49548073374054435,0.27361320754716983,4.0,1.0,0.0,1.0,0.0,1.0,14.0,32.0,53.0,0.07142857142857142,21.0,0.65625,1.0,1.0,0.0,1.0,1.0,64.0,0.0,0.0,0.019126992271510757,0.07845036319612592
MAP_ELITES,90,33,33,11.653538227081299,512,484,0.25488804456884595,0.0,1.0,1.317627653074093,1.0,1.0,0.4090909090909091,1.0,0.48012655902655904,0.23446683046683048,4.0,1.0,0.0,1.0,0.0,1.0,8.0,22.0,37.0,0.375,14.0,0.6363636363636364,1.0,1.0,0.0,1.0,1.0,57.0,0.0,0.0,0.05084135515455989,0.10193779904306222
MAP_ELITES,91,33,33,11.8662691116333,512,484,0.39944234646052723,0.0,1.0,0.5180733996153367,1.0,1.0,0.28125,1.0,0.4844514112903226,0.39475,2.0,1.0,0.0,1.0,0.0,1.0,8.0,32.0,64.0,0.5,10.0,0.3125,2.0,1.0,0.0,1.0,1.0,59.0,0.0,0.0,0.053108592340948,0.05601851851851852
MAP_ELITES,92,31,31,11.742536544799805,512,484,0.29180752670278914,0.0,1.0,0.8133512822879146,1.0,1.0,0.23333333333333334,1.0,0.32427736516357203,0.27494871794871795,5.0,1.0,0.0,1.0,0.0,1.0,6.0,30.0,52.0,0.0,18.0,0.6,1.0,1.0,0.0,1.0,1.0,39.0,0.0,0.0,0.09520636095412414,0.05819209039548023
MAP_ELITES,93,30,30,11.596611022949219,512,484,0.349836612991123,0.0,1.0,0.6931156514419436,1.0,1.0,0.375,0.5,0.49007263167196896,0.3024634146341464,2.0,1.0,0.0,1.0,0.0,1.0,8.0,24.0,41.0,0.5,7.0,0.2916666666666667,2.0,1.0,0.0,1.0,1.0,40.0,0.0,0.0,0.01984343502411797,0.0918956043956044
MAP_ELITES,94,27,27,10.134618282318115,512,484,0.23810265878286987,0.0,1.0,1.0842806083146737,1.0,1.0,0.38461538461538464,0.5,0.48580327015979197,0.3188729096989966,2.0,1.0,1.0,1.0,1.0,1.0,9.0,26.0,46.0,0.5555555555555556,9.0,0.34615384615384615,3.0,1.0,1.0,1.0,1.0,69.0,0.0,0.0,0.013922002708796052,0.08035714285714286
MAP_ELITES,95,26,26,9.88936972618103,512,484,0.38045671980449186,0.0,1.0,0.6582288479629514,1.0,1.0,0.35294117647058826,0.25,0.5112894957983194,0.3442478991596639,2.0,1.0,0.0,1.0,0.0,1.0,5.0,17.0,28.0,0.4,7.0,0.4117647058823529,1.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0570393936186111,0.09311942959001782
MAP_ELITES,96,27,27,11.093552589416504,512,484,0.17298258309894643,0.0,1.0,1.5425960101919558,1.0,1.0,0.19047619047619047,0.5,0.4761380952380953,0.3063809523809524,2.0,1.0,0.0,1.0,0.0,1.0,3.0,21.0,35.0,0.0,3.0,0.14285714285714285,1.0,1.0,0.0,1.0,1.0,34.0,0.0,0.0,0.08289961431476311,0.08714285714285715
MAP_ELITES,97,33,33,10.309452772140503,512,484,0.1575769760172508,0.0,1.0,1.641380000874718,1.0,1.0,0.19047619047619047,0.3333333333333333,0.47225406162464995,0.27299999999999996,2.0,1.0,1.0,1.0,0.0,1.0,3.0,21.0,34.0,0.0,14.0,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,27.0,0.0,0.0,0.10368728807620778,0.07566137566137565
MAP_ELITES,98,32,32,11.247942447662354,512,484,0.44256719279948703,0.0,1.0,0.4838569183259147,1.0,1.0,0.28,0.75,0.49801900709219865,0.4010751773049646,3.0,1.0,0.0,1.0,0.0,1.0,6.0,25.0,47.0,0.5,4.0,0.16,1.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.09482212215952107,0.06751098901098901
MAP_ELITES,99,32,32,10.472961187362671,512,484,0.04673583278751416,0.0,1.0,2.485508884887075,1.0,1.0,0.14285714285714285,1.0,0.22239747899159665,0.20366666666666666,2.0,1.0,0.0,1.0,0.0,1.0,4.0,35.0,60.0,0.0,25.0,0.7142857142857143,2.0,1.0,1.0,1.0,1.0,55.0,0.0,0.0,0.16913656260159157,0.0802175697865353
MAP_ELITES,100,32,32,10.26783800125122,512,484,0.13007145250259167,0.0,1.0,1.625954179287537,1.0,1.0,0.5,0.6666666666666666,0.4916242894786373,0.2791904761904762,3.0,1.0,1.0,1.0,1.0,1.0,11.0,24.0,42.0,0.5454545454545454,9.0,0.375,5.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,0.022870604858439426,0.08653846153846154
MAP_ELITES,101,30,30,10.411569118499756,512,484,0.12867510347011715,0.0,1.0,1.744032686616381,1.0,1.0,0.12903225806451613,1.0,0.3892435167615434,0.2365819101834282,4.0,1.0,1.0,1.0,1.0,1.0,3.0,31.0,51.0,0.0,17.0,0.5483870967741935,3.0,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.11728520436402028,0.07648988518316019
MAP_ELITES,102,31,31,11.405751705169678,512,484,0.36067572925736696,0.0,1.0,0.7174482848855568,1.0,1.0,0.4583333333333333,0.75,0.49909094202898563,0.2975833333333333,4.0,1.0,0.0,1.0,0.0,1.0,10.0,24.0,40.0,0.0,12.0,0.5,2.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.061299654905758894,0.09928774928774929
MAP_ELITES,103,29,29,9.759485960006714,512,484,0.12348813537038181,0.0,1.0,1.615680588556448,1.0,1.0,0.6129032258064516,0.125,0.5160646264130135,0.32442100909842847,2.0,1.0,2.0,1.0,0.0,1.0,18.0,31.0,52.0,0.8333333333333334,10.0,0.3225806451612903,4.0,1.0,0.0,1.0,1.0,64.0,0.0,0.0,0.09943883205411806,0.0736594187660344
MAP_ELITES,104,24,24,10.354407787322998,512,484,0.13292221028733664,0.0,1.0,1.7430089500913777,1.0,1.0,0.125,0.6666666666666666,0.46482451124144675,0.2550227272727273,2.0,1.0,1.0,1.0,0.0,1.0,3.0,32.0,55.0,0.0,20.0,0.625,2.0,1.0,1.0,1.0,1.0,44.0,0.0,0.0,0.14571156108849603,0.06658595641646489
MAP_ELITES,105,28,28,9.618009805679321,512,484,0.4466708380031767,0.0,1.0,0.5430420489644211,1.0,1.0,0.3870967741935484,0.5,0.48750342130987295,0.3334310850439883,2.0,1.0,2.0,1.0,1.0,1.0,11.0,31.0,55.0,0.6363636363636364,10.0,0.3225806451612903,2.0,0.5,1.0,1.0,1.0,43.0,0.0,0.0,0.01200652181790762,0.0544891822229165
